document_path,document_role,verification_epoch,legacy_origin,verification_class,current_verification_status,current_proof_eligible,revalidation_required,legacy_source_ids,status_reason
records/evidence/artifacts/c19-selection-model-redesign-analysis.json,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0040,Pre-epoch evidence retained as historical fact only.
records/evidence/artifacts/c20-final-diagnostic-result-summary.json,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0041,Pre-epoch evidence retained as historical fact only.
records/evidence/artifacts/c20-regime-trade-date-diagnostic-source-summary.json,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0042,Pre-epoch evidence retained as historical fact only.
records/evidence/artifacts/c21-entry-exit-behavior-diagnostic-source-summary.json,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0043,Pre-epoch evidence retained as historical fact only.
records/evidence/artifacts/c21-final-diagnostic-result-summary.json,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0044,Pre-epoch evidence retained as historical fact only.
records/evidence/artifacts/c22-exit-capture-shadow-diagnostic-source-summary.json,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0045,Pre-epoch evidence retained as historical fact only.
records/evidence/artifacts/c22-final-diagnostic-result-summary.json,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0046,Pre-epoch evidence retained as historical fact only.
records/evidence/artifacts/c23-first-profit-capture-rule-diagnostic-source-summary.json,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0047,Pre-epoch evidence retained as historical fact only.
records/evidence/artifacts/c24-c22-shadow-gap-bridge-diagnostic-source-summary.json,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0048,Pre-epoch evidence retained as historical fact only.
records/evidence/artifacts/c25-no-signal-fallback-delay-diagnostic-source-summary.json,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0049,Pre-epoch evidence retained as historical fact only.
records/evidence/artifacts/c26-catalog-candidate-diagnostic-source-summary.json,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0050,Pre-epoch evidence retained as historical fact only.
records/evidence/artifacts/c27-catalog-candidate-raw-ohlc-validation-source-summary.json,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0051,Pre-epoch evidence retained as historical fact only.
records/evidence/artifacts/c28-rule-revision-tiebreak-diagnostic-source-summary.json,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0052,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C02_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0076,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C04_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0080,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C05_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0082,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C06_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0084,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C07_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0086,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C08_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0088,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C09_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0091,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C100_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0092,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C100_REH_RESULT.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0093,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C101_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0094,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C102_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0096,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C103_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0098,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C104_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0100,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C105_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0102,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C106_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0104,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C108_REH_ARCH_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0109,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C109_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0110,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C109_REH_ARCH_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0111,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C10_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0113,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C110_REH_ARCH_SEAL_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0115,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C113_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0120,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C115_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0124,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C116_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0126,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C116_WIRING_EXEC_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0127,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C117_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0128,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C117_WIRING_OBS_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0129,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C118_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0130,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C118_WIRING_OBS_RESULT.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0131,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C119_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0132,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C11_EXIT_MODEL_CONTRACT_AUDIT_FINAL_RESULT.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0134,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C11_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0135,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C120_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0136,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C121_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0138,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C123_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0142,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C124_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0144,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C126_WIRING_ARCH_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0149,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C127_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0150,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C127_WIRING_ARCH_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0151,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C128_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0152,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C128_WIRING_ARCH_SEAL_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0153,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C129_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0154,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C130_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0158,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C131_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0160,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C132_LIVE_ACT_EXEC_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0163,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C132_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0162,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C133_LIVE_ACT_OBS_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0165,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C133_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0164,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C134_LIVE_ACT_OBS_RESULT.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0167,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C134_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0166,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C135_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0168,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C136_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0170,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C137_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0172,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C138_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0174,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C139_LIVE_ACT_EXEC_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0177,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C139_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0176,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C13_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0179,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C140_LIVE_ACT_OBS_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0181,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C140_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0180,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C141_LIVE_ACT_OBS_RESULT.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0183,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C141_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0182,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C142_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0184,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C143_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0186,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C144_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0188,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C145_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0190,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C146_LIVE_ACT_EXEC_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0193,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C146_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0192,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C147_LIVE_ACT_OBS_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0195,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C147_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0194,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C148_LIVE_ACT_OBS_RESULT.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0197,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C148_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0196,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C149_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0198,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C150_LIVE_ACT_FINAL_EXEC.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0203,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C150_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0202,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C151_LIVE_ACT_POST_EXEC_OBS_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0205,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C151_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0204,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C152_LIVE_ACT_POST_EXEC_OBS_RESULT.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0207,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C152_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0206,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C153_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0208,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C154_LIVE_OUTPUT_EXEC.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0211,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C154_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0210,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C155_LIVE_OUTPUT_RESULT.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0213,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C155_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0212,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C156_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0214,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C157_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0216,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C158_LIVE_PUB_EXEC.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0220,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C158_LIVE_PUB_RESULT.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0223,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C159_LIVE_PUB_POSTPUB_OBS_RESULT.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0227,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C159_LIVE_PUB_POSTPUB_OBS_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0228,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C160_LIVE_PC_EXEC.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0233,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C160_LIVE_PC_RESULT.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0236,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C161_LIVE_PC_DONE_EXEC.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0239,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C161_LIVE_PC_DONE_RESULT.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0242,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C162_ARCH_OP_CMDS_86ECB6.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0243,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C162_ARCH_OP_CMDS_949D94.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0246,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C162_HANDOFF_DONE_BOUNDARY_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0248,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C162_HANDOFF_FINAL_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0249,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C162_LIVE_PC_HANDOFF_ARCH_COMPLETE.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0251,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C162_LIVE_PC_HANDOFF_ARCH_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0254,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C162_LIVE_PC_HANDOFF_ARCH_SEAL.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0252,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C163_LIVE_PC_POST_HANDOFF_EXEC_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0268,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C163_LIVE_PC_POST_HANDOFF_OBS_RESULT.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0270,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C163_LIVE_PC_POST_HANDOFF_OBS_REVIEW.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0271,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C163_POST_HANDOFF_ACT_APPROVAL_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0259,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C163_POST_HANDOFF_ACT_EXEC_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0260,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C163_POST_HANDOFF_ACT_GO_DECISION_FINAL_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0261,Pre-epoch evidence retained as historical fact only.
records/evidence/runs/C163_POST_HANDOFF_ACT_OBS_OP_CMDS.md,EVIDENCE,WS-REBASELINE-20260819-001,YES,HISTORICAL_RECORD,HISTORICAL_ONLY,NO,NO,LS-WS-0262,Pre-epoch evidence retained as historical fact only.
