document_path,document_role,verification_epoch,legacy_origin,verification_class,current_verification_status,current_proof_eligible,revalidation_required,legacy_source_ids,status_reason
development/implementation/STRATEGY_ALIGNMENT_REQUIRED.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,NO,DEVELOPMENT,CURRENT_PROCESS_SUPPORT,NO,NO,,
development/implementation/db/DB_FIELDS_AND_METADATA.md,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0119,Pre-epoch verdicts do not transfer.
development/implementation/db/DB_Schema_And_Migration_Sync_Contract_LOCKED.md,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0120,Pre-epoch verdicts do not transfer.
development/implementation/db/Database_Schema_Contracts_MariaDB.md,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0117,Pre-epoch verdicts do not transfer.
development/implementation/db/Database_Schema_MariaDB.sql,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0118,Pre-epoch verdicts do not transfer.
development/implementation/db/EOD_Current_Publication_Pointer_Table.sql,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0121,Pre-epoch verdicts do not transfer.
development/implementation/db/EOD_Publications_Table.sql,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0122,Pre-epoch verdicts do not transfer.
development/implementation/db/Indices_and_Constraints_Contract_LOCKED.md,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0123,Pre-epoch verdicts do not transfer.
development/implementation/db/MARKET_DATA_DICTIONARY.md,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0124,Pre-epoch verdicts do not transfer.
development/implementation/db/Migration_Policy_LOCKED.md,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0125,Pre-epoch verdicts do not transfer.
development/implementation/db/Optional_Fetch_Failures_Table.md,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0127,Pre-epoch verdicts do not transfer.
development/implementation/db/Optional_Fetch_Failures_Table.sql,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0128,Pre-epoch verdicts do not transfer.
development/implementation/db/Publication_Current_Pointer_Switch_Procedure_LOCKED.sql,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0129,Pre-epoch verdicts do not transfer.
development/implementation/db/Publication_Switch_Procedure_LOCKED.sql,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0130,Pre-epoch verdicts do not transfer.
development/implementation/db/README.md,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0131,Pre-epoch verdicts do not transfer.
development/implementation/db/Schema_Enforcement_Notes_LOCKED.md,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0132,Pre-epoch verdicts do not transfer.
development/implementation/db/backtest/Replay_Results_Schema_MariaDB.sql,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0057,Pre-epoch verdicts do not transfer.
development/implementation/db/migrations/.gitkeep,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0126,Pre-epoch verdicts do not transfer.
development/implementation/db/registry/Reason_Codes_Seed.sql,IMPLEMENTATION_DB,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0222,Pre-epoch verdicts do not transfer.
development/implementation/examples/MD_CHANGE_IMPACT_DECLARATION_TEMPLATE.md,IMPLEMENTATION_EXAMPLE,MD-REBASELINE-20260820-001,NO,DEVELOPMENT,CURRENT_PROCESS_SUPPORT,NO,NO,,
development/implementation/examples/MD_STAGE_ATTEMPT_RECORD_TEMPLATE.md,IMPLEMENTATION_EXAMPLE,MD-REBASELINE-20260820-001,NO,DEVELOPMENT,CURRENT_PROCESS_SUPPORT,NO,NO,,
development/implementation/examples/MD_STAGE_CLOSURE_MANIFEST_TEMPLATE.md,IMPLEMENTATION_EXAMPLE,MD-REBASELINE-20260820-001,NO,DEVELOPMENT,CURRENT_PROCESS_SUPPORT,NO,NO,,
development/implementation/examples/WORK_BASELINE_LOCK_TEMPLATE.json,IMPLEMENTATION_EXAMPLE,MD-REBASELINE-20260820-001,NO,DEVELOPMENT,CURRENT_PROCESS_SUPPORT,NO,NO,,
development/implementation/examples/legacy/ARCHIVED_EVIDENCE_FOLDER_STRUCTURE_LOCKED.md,IMPLEMENTATION_EXAMPLE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0161,Pre-epoch verdicts do not transfer.
development/implementation/examples/legacy/Executed_Correction_Diff_Example_LOCKED.md,IMPLEMENTATION_EXAMPLE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0162,Pre-epoch verdicts do not transfer.
development/implementation/examples/legacy/Executed_Publication_Manifest_Example_LOCKED.md,IMPLEMENTATION_EXAMPLE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0163,Pre-epoch verdicts do not transfer.
development/implementation/examples/legacy/Executed_Replay_Evidence_Example_LOCKED.md,IMPLEMENTATION_EXAMPLE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0164,Pre-epoch verdicts do not transfer.
development/implementation/examples/legacy/Executed_Run_Evidence_Bundle_Example_LOCKED.md,IMPLEMENTATION_EXAMPLE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0165,Pre-epoch verdicts do not transfer.
development/implementation/examples/legacy/Executed_Test_Run_Example_LOCKED.md,IMPLEMENTATION_EXAMPLE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0166,Pre-epoch verdicts do not transfer.
development/implementation/examples/legacy/README.md,IMPLEMENTATION_EXAMPLE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0167,Pre-epoch verdicts do not transfer.
development/implementation/guides/system/README.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0229,Pre-epoch verdicts do not transfer.
development/implementation/guides/system/SYSTEM_ARTIFACT_MAP.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0230,Pre-epoch verdicts do not transfer.
development/implementation/guides/system/SYSTEM_BOUNDARY.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0231,Pre-epoch verdicts do not transfer.
development/implementation/guides/system/SYSTEM_CONTEXT_AND_DEPENDENCIES.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0232,Pre-epoch verdicts do not transfer.
development/implementation/guides/system/SYSTEM_DATA_PRODUCT_MAP.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0233,Pre-epoch verdicts do not transfer.
development/implementation/guides/system/SYSTEM_OVERVIEW.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0234,Pre-epoch verdicts do not transfer.
development/implementation/guides/system/SYSTEM_OWNERSHIP_MAP.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0235,Pre-epoch verdicts do not transfer.
development/implementation/guides/system/SYSTEM_PUBLICATION_AND_CORRECTION_OVERVIEW.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0236,Pre-epoch verdicts do not transfer.
development/implementation/guides/system/SYSTEM_READ_ORDER.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0237,Pre-epoch verdicts do not transfer.
development/implementation/guides/system/SYSTEM_RUNTIME_FLOW.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0238,Pre-epoch verdicts do not transfer.
development/implementation/ops/Audit_Query_Cookbook_LOCKED.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0172,Pre-epoch verdicts do not transfer.
development/implementation/ops/Bootstrap_and_Backfill_Runbook_LOCKED.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0173,Pre-epoch verdicts do not transfer.
development/implementation/ops/Daily_Pipeline_Execution_and_Sealing_Runbook_LOCKED.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0187,Pre-epoch verdicts do not transfer.
development/implementation/ops/Failure_Playbook_LOCKED.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0190,Pre-epoch verdicts do not transfer.
development/implementation/ops/Historical_Correction_Runbook_LOCKED.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0191,Pre-epoch verdicts do not transfer.
development/implementation/ops/History_Table_Immutability_Guards_LOCKED.sql,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0192,Pre-epoch verdicts do not transfer.
development/implementation/ops/IMPLEMENTATION_GUIDE.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0193,Pre-epoch verdicts do not transfer.
development/implementation/ops/Locking_Implementation_Standard_LOCKED.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0195,Pre-epoch verdicts do not transfer.
development/implementation/ops/Logging_Schema_JSON_LOCKED.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0196,Pre-epoch verdicts do not transfer.
development/implementation/ops/OPERATIONAL_RUNBOOK.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0199,Pre-epoch verdicts do not transfer.
development/implementation/ops/commands/01_DAILY_PIPELINE.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0175,Pre-epoch verdicts do not transfer.
development/implementation/ops/commands/02_IMPORT_DATA.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0176,Pre-epoch verdicts do not transfer.
development/implementation/ops/commands/03_PROCESS_DATASET.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0177,Pre-epoch verdicts do not transfer.
development/implementation/ops/commands/04_FINALIZE_AND_PUBLISH.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0178,Pre-epoch verdicts do not transfer.
development/implementation/ops/commands/06_CORRECTION.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0180,Pre-epoch verdicts do not transfer.
development/implementation/ops/commands/07_REPLAY_AND_EVIDENCE.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0181,Pre-epoch verdicts do not transfer.
development/implementation/ops/commands/08_SESSION_SNAPSHOT.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0182,Pre-epoch verdicts do not transfer.
development/implementation/ops/commands/README.md,IMPLEMENTATION_GUIDANCE,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0183,Pre-epoch verdicts do not transfer.
development/implementation/tests/CreateMarketDataWorkBaselineLock.php,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,NO,DEVELOPMENT,CURRENT_PROCESS_SUPPORT,NO,NO,,
development/implementation/tests/GenerateMarketDataCurrentState.php,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,NO,DEVELOPMENT,CURRENT_PROCESS_SUPPORT,NO,NO,,
development/implementation/tests/MarketDataDocumentationIntegrityGate.php,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,NO,DEVELOPMENT,CURRENT_PROCESS_SUPPORT,NO,NO,,
development/implementation/tests/MarketDataRelationshipIntegrityGate.php,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,NO,DEVELOPMENT,CURRENT_PROCESS_SUPPORT,NO,NO,,
development/implementation/tests/MarketDataRelationshipIntegrityGateSelfTest.php,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,NO,DEVELOPMENT,CURRENT_PROCESS_SUPPORT,NO,NO,,
development/implementation/tests/README.md,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,NO,DEVELOPMENT,CURRENT_PROCESS_SUPPORT,NO,NO,,
development/implementation/tests/RegisterMarketDataWorkRecord.php,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,NO,DEVELOPMENT,CURRENT_PROCESS_SUPPORT,NO,NO,,
development/implementation/tests/RegisterMarketDataWorkRelationship.php,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,NO,DEVELOPMENT,CURRENT_PROCESS_SUPPORT,NO,NO,,
development/implementation/tests/specs/Contract_Test_Matrix_LOCKED.md,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0240,Pre-epoch verdicts do not transfer.
development/implementation/tests/specs/Correction_Lifecycle_Safety_Test_Matrix.md,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0242,Pre-epoch verdicts do not transfer.
development/implementation/tests/specs/Executed_Proof_Admission_Criteria_LOCKED.md,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0244,Pre-epoch verdicts do not transfer.
development/implementation/tests/specs/Fixture_Package_Manifest_LOCKED.md,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0245,Pre-epoch verdicts do not transfer.
development/implementation/tests/specs/Golden_Fixture_Examples_LOCKED.md,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0247,Pre-epoch verdicts do not transfer.
development/implementation/tests/specs/Golden_Fixtures_Specification.md,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0248,Pre-epoch verdicts do not transfer.
development/implementation/tests/specs/Indicator_Expected_Output_Oracle_LOCKED.md,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0249,Pre-epoch verdicts do not transfer.
development/implementation/tests/specs/Indicator_Test_Vectors_LOCKED.md,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0250,Pre-epoch verdicts do not transfer.
development/implementation/tests/specs/Negative_Test_Catalog_LOCKED.md,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0251,Pre-epoch verdicts do not transfer.
development/implementation/tests/specs/README.md,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0253,Pre-epoch verdicts do not transfer.
development/implementation/tests/specs/Test_Coverage_Closure_Contract_LOCKED.md,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0254,Pre-epoch verdicts do not transfer.
development/implementation/tests/specs/Test_Implementation_Guidance_LOCKED.md,IMPLEMENTATION_TEST,MD-REBASELINE-20260820-001,YES,DEVELOPMENT,NOT_ASSESSED_REVALIDATION_REQUIRED,NO,YES,LS-MD-0255,Pre-epoch verdicts do not transfer.
development/research/README.md,NAVIGATION,MD-REBASELINE-20260820-001,NO,NAVIGATION,CURRENT_NAVIGATION,NO,NO,,
records/README.md,NAVIGATION,MD-REBASELINE-20260820-001,NO,NAVIGATION,CURRENT_NAVIGATION,NO,NO,,
records/WORK_RECORD_REGISTRY.csv,REGISTRY,MD-REBASELINE-20260820-001,NO,PROCESS_SUPPORT,CURRENT_REGISTRY,NO,NO,,
records/WORK_RELATIONSHIP_REGISTRY.csv,REGISTRY,MD-REBASELINE-20260820-001,NO,PROCESS_SUPPORT,CURRENT_REGISTRY,NO,NO,,
records/decisions/D-MD-20260820-01_ARCHITECTURE_AND_REBASELINE_ADOPTION.md,DECISION,MD-REBASELINE-20260820-001,NO,CURRENT_RECORD,CURRENT_ISSUED_DECISION,NO,NO,,
records/decisions/D-MD-20260820-02_LEGACY_COMPOSITE_NORMALIZATION_ADOPTION.md,DECISION,MD-REBASELINE-20260820-001,NO,RECORD,CURRENT_RECORD,NO,NO,,
records/decisions/README.md,NAVIGATION,MD-REBASELINE-20260820-001,NO,NAVIGATION,CURRENT_NAVIGATION,NO,NO,,
records/decisions/legacy/LX-MD-0003-DEC-01_AUDIT_DOCS_SYNCHRONIZATION_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0003,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0004-DEC-01_AUDIT_DOCS_SYNCHRONIZATION_POST_SESSION_1_8_INVE.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0004,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0019-DEC-01_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0019,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0019-DEC-02_CONFIG_ENV_GOVERNANCE_CLEANUP_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0019,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0020-DEC-01_CORRECTION_LIFECYCLE_HARDENING_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0020,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0022-DEC-01_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0022,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0022-DEC-02_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0022,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0022-DEC-03_DB_INTEGRITY_FK_IMPLICIT_INTEGRITY_DECISION_INVE.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0022,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0024-DEC-01_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0024,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0027-DEC-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0027,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0027-DEC-02_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0027,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0030-DEC-01_LUMEN_CONTRACT_TRACKER.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0030,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0031-DEC-01_LUMEN_IMPLEMENTATION_STATUS.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0031,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0032-DEC-01_MARKET_BENCHMARK_INDICATOR_EXTENSION_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0032,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0033-DEC-01_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0033,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0033-DEC-02_MARKET_DATA_CONSUMER_READ_MODEL_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0033,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0034-DEC-01_MARKET_DATA_IMPLEMENTATION_LEDGER.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0034,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0035-DEC-01_MARKET_DATA_PRODUCTION_PROOF_PACK.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0035,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0036-DEC-01_OPERATIONAL_READINESS_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0036,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0037-DEC-01_OPS_COMMAND_SURFACE_RUNTIME_MATRIX_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0037,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0038-DEC-01_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0038,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0038-DEC-02_OPS_ENVIRONMENT_BASELINE_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0038,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0039-DEC-01_PRODUCTION_VALIDATION_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0039,Role-pure legacy extract; historical-only.
records/decisions/legacy/LX-MD-0042-DEC-01_REPLAY_DETERMINISM_RUNTIME_PROOF_INVENTORY.md,DECISION,MD-REBASELINE-20260820-001,YES,RECORD,HISTORICAL_ONLY,NO,NO,LS-MD-0042,Role-pure legacy extract; historical-only.
